id,imdb_id,budget,revenue,original_title,cast,runtime,genres,production_companies,release_year
228066,tt1976009,40000000,34227298,Victor Frankenstein,James McAvoy|Daniel Radcliffe|Jessica Brown Findlay|Andrew Scott|Charles Dance,109,Drama|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Davis Entertainment|Moving Picture Company (MPC)|TSG Entertainment,2015
291270,tt2401878,8000000,3759286,Anomalisa,Jennifer Jason Leigh|David Thewlis|Tom Noonan,90,Animation|Comedy|Drama|Romance,Starburns Industries,2015
250124,tt3172532,2000000,1477002,The Diary of a Teenage Girl,Bel Powley|Kristen Wiig|Alexander SkarsgÃ¥rd|Christopher Meloni|Margarita Levieva,102,Drama|Romance,Caviar Films|Cold Iron Pictures|Archer Gray,2015
282984,tt3715320,11000000,27391084,Irrational Man,Emma Stone|Joaquin Phoenix|Jamie Blackley|Parker Posey|Meredith Hagner,95,Mystery|Drama,Sony Pictures|Gravier Productions,2015
275601,tt3623726,18000000,41325328,Ricki and the Flash,Meryl Streep|Kevin Kline|Mamie Gummer|Sebastian Stan|Audra McDonald,100,Comedy|Drama|Music,Columbia TriStar|Clinica Estetico|LStar Capital,2015
304372,tt3862750,12000000,60273173,The Perfect Guy,Michael Ealy|Sanaa Lathan|Morris Chestnut|Kathryn Morris|Rutina Wesley,100,Drama|Thriller,Screen Gems,2015
252512,tt1791682,10000000,7587485,While We're Young,Ben Stiller|Naomi Watts|Adam Driver|Amanda Seyfried|Charles Grodin,97,Drama|Comedy,Scott Rudin Productions|A24,2015
257091,tt2561572,40000000,106511453,Get Hard,Will Ferrell|Kevin Hart|Alison Brie|Craig T. Nelson|T.I.,100,Comedy,Gary Sanchez Productions|Warner Bros.,2015
293646,tt2006295,25000000,24902723,The 33,Antonio Banderas|Rodrigo Santoro|Juliette Binoche|James Brolin|Lou Diamond Phillips,120,History|Drama,Alcon Entertainment|Phoenix Pictures|Fabula|Half Circle,2015
245168,tt3077214,14000000,16002420,Suffragette,Carey Mulligan|Helena Bonham Carter|Meryl Streep|Ben Whishaw|Brendan Gleeson,106,Drama|History,Ruby Films|PathÃ©|Film4,2015
301351,tt3787590,6000000,11122090,We Are Your Friends,Zac Efron|Emily Ratajkowski|Wes Bentley|Nick Rotteveel|Alessandro Lindblad,96,Drama|Music|Romance,Working Title Films,2015
268238,tt2555736,10000000,85978266,The Second Best Exotic Marigold Hotel,Dev Patel|Judi Dench|Richard Gere|Maggie Smith|Bill Nighy,122,Drama|Comedy,Participant Media|Fox Searchlight|Blueprint Pictures,2015
256962,tt1810683,20000000,6420319,Little Boy,Jakob Salvati|Emily Watson|Cary-Hiroyuki Tagawa|Michael Rapaport|David Henrie,106,Comedy|Drama|War,Metanoia Films,2015
222936,tt1243974,37000000,26250020,Aloha,Bradley Cooper|Emma Stone|Rachel McAdams|John Krasinski|Bill Murray,105,Adventure|Comedy|Romance,Columbia Pictures|Vinyl Films|Regency Enterprises|Sony Pictures Entertainment (SPE)|RatPac Entertainment,2015
10317,tt1018765,28000000,7002261,Our Brand Is Crisis,Sandra Bullock|Anthony Mackie|Billy Bob Thornton|Zoe Kazan|Scoot McNairy,108,Drama|Comedy,Participant Media|Smokehouse Pictures,2015
306745,tt1658801,7000000,573335,Freeheld,Julianne Moore|Ellen Page|Steve Carell|Michael Shannon|Luke Grimes,103,Romance|Drama,Double Feature Films|Endgame Entertainment|High Frequency Entertainment,2015
292431,tt3774694,3000000,695269,Love,Karl Glusman|Aomi Muyock|Klara Kristin|Juan Saavedra|Gaspar NoÃ©,134,Drama|Romance,Wild Bunch|Les CinÃ©mas de la Zone|Rectangle Productions|Scope Pictures|RT Features,2015
300693,tt3859076,9600000,2541554,Truth,Robert Redford|Cate Blanchett|Elisabeth Moss|Topher Grace|Dennis Quaid,121,Drama,Echo Lake Entertainment|RatPac Entertainment|Mythology Entertainment (II),2015
256924,tt1772288,10000000,10835752,Danny Collins,Al Pacino|Annette Bening|Jennifer Garner|Bobby Cannavale|Christopher Plummer,107,Comedy|Drama|Music,Big Indie Pictures|ShivHans Pictures,2015
253414,tt3164256,15000000,3020664,Rock the Kasbah,Bill Murray|Zooey Deschanel|Bruce Willis|Kate Hudson|Taylor Kinney,100,Comedy|Music|War,Shangri-La Entertainment|QED International|Dune Films|Venture Forth,2015
320588,tt3766394,1000000,14444999,"Hello, My Name Is Doris",Sally Field|Max Greenfield|Beth Behrs|Stephen Root|Natasha Lyonne,95,Comedy|Drama|Romance,Red Crown Productions|Haven Entertainment,2015
157544,tt1524575,13000000,1784763,The Vatican Tapes,Olivia Taylor Dudley|Michael PeÃ±a|Djimon Hounsou|Dougray Scott|Peter Andersson,91,Thriller|Horror,Lakeshore Entertainment|Lionsgate|H2F Entertainment|Pantelion Films,2015
283235,tt2891174,8000000,1411927,99 Homes,Andrew Garfield|Laura Dern|Michael Shannon|Tim Guinee|J.D. Evermore,112,Drama,Imagenation Abu Dhabi FZ|Hyde Park Entertainment|Broad Green Pictures|Noruz Films,2015
243938,tt2637294,14000000,12314651,Hot Tub Time Machine 2,Rob Corddry|Craig Robinson|Clark Duke|Adam Scott|Chevy Chase,93,Comedy,Paramount Pictures|Metro-Goldwyn-Mayer (MGM),2015
254905,tt2893490,4000000,143101,Manglehorn,Al Pacino|Chris Messina|Holly Hunter|Harmony Korine|Natalie Wilemon,97,Drama,Worldview Entertainment,2015
232572,tt1178665,8000000,35991087,A Walk in the Woods,Robert Redford|Nick Nolte|Emma Thompson|Nick Offerman|Kristen Schaal,104,Drama|Adventure|Comedy,Wildwood Enterprises|Route One Films,2015
243940,tt2918436,3300000,64110728,The Lazarus Effect,Olivia Wilde|Mark Duplass|Donald Glover|Evan Peters|Sarah Bolger,83,Thriller|Horror,Lionsgate|Blumhouse Productions|Chapter One Films,2015
239573,tt2358925,35000000,14431253,Unfinished Business,Vince Vaughn|Dave Franco|James Marsden|June Diane Raphael|Sienna Miller,90,Comedy,Studio Babelsberg|Regency Enterprises|Escape Artists|New Regency Pictures,2015
167810,tt2366608,2000000,45431,Lost River,Christina Hendricks|Saoirse Ronan|Eva Mendes|Matt Smith|Iain De Caestecker,95,Fantasy|Thriller,Bold Films|Marc Platt Productions|Phantasma,2015
299245,tt2309260,100000,42664410,The Gallows,Cassidy Gifford|Ryan Shoos|Pfeifer Brown|Reese Mishler|Price T. Morgan,87,Horror|Thriller,New Line Cinema|Blumhouse Productions|Management 360|Tremendum Pictures,2015
314385,tt3707106,10000000,3334927,By the Sea,Angelina Jolie|Brad Pitt|MÃ©lanie Laurent|Melvil Poupaud|Niels Arestrup,122,Drama|Romance,Plan B Entertainment|Jolie Pas|Pellikola,2015
253331,tt2883434,9000000,21571189,Black or White,Kevin Costner|Jennifer Ehle|Gillian Jacobs|Octavia Spencer|Bill Burr,121,Drama,Treehouse Pictures,2015
297806,tt1490785,13000000,1646788,I Saw the Light,Tom Hiddleston|Elizabeth Olsen|David Krumholtz|Bradley Whitford|Maddie Hasson,123,Drama|Music,Bron Studios|RatPac Entertainment,2015
266639,tt3614530,5000000,2333684,Jem and the Holograms,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,119,Drama|Music|Adventure|Fantasy,Universal Pictures|Blumhouse Productions|Hasbro Studios|Allspark Pictures,2015
283587,tt1365050,6000000,90777,Beasts of No Nation,Idris Elba|Opeyemi Fagbohungbe|Abraham Attah|Richard Pepple|Ama K. Abebrese,137,Drama|War,Participant Media|Focus Features|Red Crown Productions,2015
234212,tt1841642,3000000,3387000,Demonic,Maria Bello|Frank Grillo|Cody Horn|Dustin Milligan|Megan Park,83,Thriller|Horror,Icon Entertainment International|Dimension Films|First Point Entertainment|IM Global,2015
308638,tt3534602,447524,771317,The D Train,Jack Black|James Marsden|Kathryn Hahn|Jeffrey Tambor|Mike White,101,Drama|Comedy,Ealing Studios|Electric Dynamite|Rip Cord Productions|Londinium Films,2015
245846,tt2325977,10000000,17472,Strangerland,Nicole Kidman|Joseph Fiennes|Hugo Weaving|Lisa Flanagan|Megan Alston,111,Drama|Thriller,Worldview Entertainment,2015
331190,tt3268668,2000000,2801508,Captive,Kate Mara|David Oyelowo|Michael Kenneth Williams|Mimi Rogers|Leonor Varela,97,Crime|Drama|Thriller,Itaca Films|BN Films|Brightside Entertainment|1019 Entertainment|Yoruba Saxon Productions,2015
343795,tt4337690,5000000,4842699,90 Minutes in Heaven,Kate Bosworth|Hayden Christensen|Hudson Meek|Bobby Batson|Elizabeth Hunter,121,Drama,Emmett/Furla Films|Giving Films,2015
309304,tt4270516,600000,7087452,Grandma,Lily Tomlin|Julia Garner|Marcia Gay Harden|Judy Greer|Laverne Cox,78,Drama|Comedy,Depth of Field|1821 Pictures,2015
323272,tt3832914,3000000,67790117,War Room,Priscilla C. Shirer|T.C. Stallings|Karen Abercrombie|Beth Moore|Michael Jr.,120,Drama,Provident Films|Affirm Films|Kendrick Brothers Productions,2015
273899,tt3018070,13500000,187674,Stonewall,Jeremy Irvine|Jonny Beauchamp|Jonathan Rhys Meyers|Ron Perlman|Caleb Landry Jones,129,Drama,Centropolis Entertainment|Mel's Cite du Cinema,2015
157336,tt0816692,165000000,621752480,Interstellar,Matthew McConaughey|Jessica Chastain|Anne Hathaway|Michael Caine|Casey Affleck,169,Adventure|Drama|Science Fiction,Paramount Pictures|Legendary Pictures|Warner Bros.|Syncopy|Lynda Obst Productions,2014
118340,tt2015381,170000000,773312399,Guardians of the Galaxy,Chris Pratt|Zoe Saldana|Dave Bautista|Vin Diesel|Bradley Cooper,121,Action|Science Fiction|Adventure,Marvel Studios|Moving Picture Company (MPC)|Bulletproof Cupid|Revolution Sun Studios,2014
100402,tt1843866,170000000,714766572,Captain America: The Winter Soldier,Chris Evans|Scarlett Johansson|Sebastian Stan|Samuel L. Jackson|Robert Redford,136,Action|Adventure|Science Fiction,Marvel Studios,2014
245891,tt2911666,20000000,78739897,John Wick,Keanu Reeves|Michael Nyqvist|Alfie Allen|Willem Dafoe|Dean Winters,101,Action|Thriller,Thunder Road Pictures|Warner Bros.|87Eleven|DefyNite Films|MJW Films,2014
131631,tt1951265,125000000,752100229,The Hunger Games: Mockingjay - Part 1,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Donald Sutherland,123,Science Fiction|Adventure|Thriller,Lionsgate|Color Force,2014
122917,tt2310332,250000000,955119788,The Hobbit: The Battle of the Five Armies,Martin Freeman|Ian McKellen|Richard Armitage|Ken Stott|Graham McTavish,144,Adventure|Fantasy,WingNut Films|New Line Cinema|3Foot7|Metro-Goldwyn-Mayer (MGM),2014
177572,tt2245084,165000000,652105443,Big Hero 6,Scott Adsit|Ryan Potter|Daniel Henney|T.J. Miller|Jamie Chung,102,Adventure|Family|Animation|Action|Comedy,Walt Disney Pictures|Walt Disney Animation Studios,2014
205596,tt2084970,14000000,233555708,The Imitation Game,Benedict Cumberbatch|Keira Knightley|Matthew Goode|Rory Kinnear|Allen Leech,113,History|Drama|Thriller|War,Black Bear Pictures|Bristol Automotive,2014
198663,tt1790864,34000000,348319861,The Maze Runner,Dylan O'Brien|Ki Hong Lee|Kaya Scodelario|Aml Ameen|Blake Cooper,113,Action|Mystery|Science Fiction|Thriller,Ingenious Media|Twentieth Century Fox Film Corporation|Gotham Group|Dayday Films|Temple Hill Entertainment,2014
194662,tt2562232,18000000,103215094,Birdman,Michael Keaton|Zach Galifianakis|Edward Norton|Emma Stone|Naomi Watts,119,Drama|Comedy,Worldview Entertainment|New Regency Pictures|TSG Entertainment|Le Grisbi Productions|M Productions,2014
210577,tt2267998,61000000,369330363,Gone Girl,Ben Affleck|Rosamund Pike|Carrie Coon|Neil Patrick Harris|Tyler Perry,145,Mystery|Thriller|Drama,Twentieth Century Fox Film Corporation|Regency Enterprises|New Regency Pictures|Pacific Standard|TSG Entertainment,2014
228150,tt2713180,68000000,211817906,Fury,Brad Pitt|Shia LaBeouf|Logan Lerman|Michael PeÃ±a|Jon Bernthal,135,War|Drama|Action,Columbia Pictures|QED International|Crave Films|LStar Capital|Huayi Brothers Media,2014
181533,tt2692250,127000000,349424282,Night at the Museum: Secret of the Tomb,Ben Stiller|Rami Malek|Rebel Wilson|Robin Williams|Owen Wilson,97,Adventure|Comedy|Fantasy|Family,Twentieth Century Fox Film Corporation|1492 Pictures|21 Laps Entertainment|Moving Picture Company (MPC)|TSG Entertainment,2014
157350,tt1840309,85000000,288747895,Divergent,Shailene Woodley|Theo James|Kate Winslet|Miles Teller|Ray Stevenson,139,Action|Science Fiction|Thriller,Summit Entertainment|Red Wagon Entertainment,2014
127585,tt1877832,250000000,746000000,X-Men: Days of Future Past,Hugh Jackman|James McAvoy|Patrick Stewart|Michael Fassbender|Ian McKellen,131,Action|Adventure|Fantasy|Science Fiction,Twentieth Century Fox Film Corporation|Donners' Company|Marvel Entertainment|Bad Hat Harry Productions|TSG Entertainment,2014
240832,tt2872732,40000000,463360063,Lucy,Scarlett Johansson|Morgan Freeman|Choi Min-sik|Amr Waked|Julian Rhind-Tutt,89,Action|Science Fiction,Universal Pictures|TF1 Films Production|Canal+|EuropaCorp|CinÃ©+,2014
98566,tt1291150,125000000,477200000,Teenage Mutant Ninja Turtles,Megan Fox|Will Arnett|William Fichtner|Alan Ritchson|Noel Fisher,101,Science Fiction|Action|Adventure|Fantasy|Comedy,Paramount Pictures|Nickelodeon Movies|Platinum Dunes,2014
225886,tt1956620,40000000,126069509,Sex Tape,Cameron Diaz|Jason Segel|Rob Corddry|Ellie Kemper|Rob Lowe,97,Comedy,Escape Artists|Media Rights Capital|Sony Pictures Entertainment (SPE)|LStar Capital,2014
242582,tt2872718,8500000,38697217,Nightcrawler,Jake Gyllenhaal|Rene Russo|Riz Ahmed|Bill Paxton|Kevin Rahm,117,Crime|Drama|Thriller,Bold Films|Sierra / Affinity,2014
91314,tt2109248,210000000,245500000,Transformers: Age of Extinction,Mark Wahlberg|Stanley Tucci|Nicola Peltz|Jack Reynor|Li Bingbing,165,Science Fiction|Action|Adventure,Paramount Pictures|Amblin Entertainment|Di Bonaventura Pictures|Platinum Dunes|Hasbro,2014
120467,tt2278388,30000000,174600318,The Grand Budapest Hotel,Ralph Fiennes|Tony Revolori|F. Murray Abraham|Mathieu Amalric|Adrien Brody,99,Comedy|Drama,Fox Searchlight Pictures|Scott Rudin Productions|Studio Babelsberg|Indian Paintbrush|TSG Entertainment,2014
244786,tt2582802,3300000,13993093,Whiplash,Miles Teller|J.K. Simmons|Melissa Benoist|Austin Stowell|Jayson Blair,105,Drama|Music,Bold Films|Blumhouse Productions|Right of Way Films,2014
119450,tt2103281,170000000,708200000,Dawn of the Planet of the Apes,Andy Serkis|Jason Clarke|Toby Kebbell|Keri Russell|Judy Greer,130,Science Fiction|Action|Drama|Thriller,Ingenious Media|Chernin Entertainment|TSG Entertainment,2014
156022,tt0455944,55000000,192330738,The Equalizer,Denzel Washington|Marton Csokas|ChloÃ« Grace Moretz|David Harbour|Haley Bennett,132,Thriller|Action|Crime,Columbia Pictures|Village Roadshow Pictures|Escape Artists|Mace Neufeld Productions|LStar Capital,2014
227159,tt2170439,42000000,106645357,Horrible Bosses 2,Jason Bateman|Jason Sudeikis|Charlie Day|Jennifer Aniston|Kevin Spacey,108,Comedy,New Line Cinema|BenderSpink|RatPac Entertainment,2014
102382,tt1872181,200000000,705717432,The Amazing Spider-Man 2,Andrew Garfield|Emma Stone|Jamie Foxx|Dane DeHaan|Colm Feore,142,Action|Adventure|Fantasy,Columbia Pictures|Marvel Enterprises|Avi Arad Productions|Matt Tolmach Productions,2014
137113,tt1631867,178000000,370541256,Edge of Tomorrow,Tom Cruise|Emily Blunt|Brendan Gleeson|Bill Paxton|Jonas Armstrong,113,Action|Science Fiction,Village Roadshow Pictures|Warner Bros.|Viz Media|Province of British Columbia Production Services Tax Credit|3 Arts Entertainment,2014
228967,tt2788710,44000000,11305175,The Interview,James Franco|Seth Rogen|Lizzy Caplan|Randall Park|Diana Bang,112,Action|Comedy,Columbia TriStar,2014
190859,tt2179136,58800000,542307423,American Sniper,Bradley Cooper|Sienna Miller|Kyle Gallner|Cole Konis|Ben Reed,134,War|Action,Village Roadshow Pictures|Malpaso Productions|Warner Bros.|RatPac-Dune Entertainment|Mad Chance Productions,2014
147441,tt1528100,140000000,268031828,Exodus: Gods and Kings,Christian Bale|Joel Edgerton|John Turturro|Aaron Paul|Ben Mendelsohn,153,Adventure|Drama|Action,Scott Free Productions|Chernin Entertainment|Babieka|Volcano Films,2014
124905,tt0831387,160000000,529076069,Godzilla,Aaron Taylor-Johnson|Ken Watanabe|Elizabeth Olsen|Bryan Cranston|Juliette Binoche,123,Action|Science Fiction|Thriller,Toho Company|Legendary Pictures|Warner Bros.|Disruption Entertainment|RatPac-Dune Entertainment,2014
102651,tt1587310,180000000,758410378,Maleficent,Angelina Jolie|Elle Fanning|Juno Temple|Sharlto Copley|Isobelle Molloy,97,Fantasy|Adventure|Action|Family|Romance,Walt Disney Pictures|Roth Films,2014
254904,tt2402157,15000000,32556119,The November Man,Pierce Brosnan|Luke Bracey|Olga Kurylenko|Bill Smitrovich|Amila Terzimehic,108,Crime|Action|Thriller,Irish Dreamtime|Relativity Media|SPD Films,2014
242512,tt1204977,5000000,102529779,Ouija,Olivia Cooke|Ana Coto|Daren Kagasoff|Bianca A. Santos|Douglas Smith,89,Horror,Universal Pictures|Platinum Dunes|Media Rights Capital|Hasbro|Blumhouse Productions,2014
82702,tt1646971,145000000,609123048,How to Train Your Dragon 2,Jay Baruchel|Gerard Butler|Kristen Wiig|Jonah Hill|Cate Blanchett,102,Fantasy|Action|Adventure|Animation|Comedy,DreamWorks Animation|Mad Hatter Entertainment,2014
270303,tt3235888,2000000,13500000,It Follows,Maika Monroe|Keir Gilchrist|Olivia Luccardi|Lili Sepe|Bailey Spry,100,Thriller|Horror,Northern Lights Films|Animal Kingdom|Two Flints,2014
138103,tt2333784,90000000,206172544,The Expendables 3,Sylvester Stallone|Jason Statham|Harrison Ford|Arnold Schwarzenegger|Mel Gibson,127,Action|Adventure|Thriller,Davis-Films|Nu Image Films|LionsGate|Millennium Films|Ex3 Productions,2014
137106,tt1490017,60000000,469160692,The Lego Movie,Will Arnett|Elizabeth Banks|Craig Berry|Alison Brie|David Burrows,100,Adventure|Fantasy|Animation|Comedy|Action,Village Roadshow Pictures|DC Comics|Vertigo Entertainment|Lin Pictures|Warner Bros. Animation,2014
68737,tt1121096,95000000,114178613,Seventh Son,Jeff Bridges|Julianne Moore|Ben Barnes|Alicia Vikander|Kit Harington,102,Adventure|Fantasy,Legendary Pictures|Thunder Road Pictures|Outlaw Sinema|Moving Picture Company (MPC)|Pendle Mountain Productions,2014
266856,tt2980516,15000000,121201940,The Theory of Everything,Eddie Redmayne|Felicity Jones|Harry Lloyd|David Thewlis|Emily Watson,123,Drama|Romance,Working Title Films,2014
193893,tt1924435,17000000,136621271,Let's Be Cops,Jake Johnson|Damon Wayans Jr.|Nina Dobrev|Rob Riggle|James D'Arcy,104,Comedy,Twentieth Century Fox Film Corporation|WideAwake|Genre Films,2014
49017,tt0829150,70000000,215529201,Dracula Untold,Luke Evans|Sarah Gadon|Dominic Cooper|Art Parkinson|Charles Dance,92,Horror|Action|Drama|Fantasy|War,Universal Pictures|Legendary Pictures|Fuji Television Network|Dentsu|Michael De Luca Productions,2014
270946,tt1911658,132000000,373552094,Penguins of Madagascar,Tom McGrath|Chris Miller|Christopher Knights|Conrad Vernon|John Malkovich,92,Family|Animation|Adventure|Comedy,DreamWorks Animation,2014
224141,tt2180411,50000000,212902372,Into the Woods,Meryl Streep|Emily Blunt|James Corden|Anna Kendrick|Chris Pine,125,Fantasy|Comedy|Music,Walt Disney Pictures|Marc Platt Productions|Lucamar Productions,2014
53182,tt1253863,110000000,337580051,300: Rise of an Empire,Sullivan Stapleton|Eva Green|Lena Headey|Callan Mulvey|David Wenham,102,Action|War,Legendary Pictures|Hollywood Gang Productions|Atmosphere Entertainment MM|Warner Bros.|Nimar Studios,2014
227156,tt0435651,25000000,66980456,The Giver,Jeff Bridges|Meryl Streep|Brenton Thwaites|Odeya Rush|Alexander SkarsgÃ¥rd,94,Drama|Science Fiction,The Weinstein Company|Walden Media|Tonik Productions|Asis Productions,2014
187017,tt2294449,50000000,188441614,22 Jump Street,Jonah Hill|Channing Tatum|Dave Franco|Ice Cube|Nick Offerman,112,Crime|Comedy|Action,Columbia Pictures|Original Film|Media Rights Capital|Metro-Goldwyn-Mayer (MGM)|Cannell Studios,2014
169917,tt0365907,28000000,53181600,A Walk Among the Tombstones,Liam Neeson|Dan Stevens|David Harbour|Boyd Holbrook|Adam David Thompson,113,Crime|Drama|Mystery|Thriller,Double Feature Films|Jersey Films|1984 Private Defense Contractors|Cross Creek Pictures|Exclusive Media Group,2014
116149,tt1109624,55000000,259207227,Paddington,Nicole Kidman|Peter Capaldi|Ben Whishaw|Michael Gambon|Imelda Staunton,95,Comedy,The Weinstein Company|StudioCanal|TF1 Films Production|Canal+|Heyday Films,2014
